Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
450.000000	0.106256  	450.000000	0.106194  	450.000000	0.106405  	450.000000	0.105892  	450.000000	0.106172  	450.000000	2.21401e-05	
460.000000	0.105165  	460.000000	0.105099  	460.000000	0.105347  	460.000000	0.10484   	460.000000	0.105078  	460.000000	2.1692e-05	
470.000000	0.104121  	470.000000	0.104053  	470.000000	0.104335  	470.000000	0.103834  	470.000000	0.104032  	470.000000	2.12623e-05	
480.000000	0.10312   	480.000000	0.103052  	480.000000	0.103369  	480.000000	0.102872  	480.000000	0.103031  	480.000000	2.08498e-05	
490.000000	0.10216   	490.000000	0.102093  	490.000000	0.102446  	490.000000	0.101952  	490.000000	0.102073  	490.000000	2.04535e-05	
500.000000	0.10124   	500.000000	0.101174  	500.000000	0.101564  	500.000000	0.10107   	500.000000	0.101154  	500.000000	2.00726e-05	
520.000000	0.0995054 	520.000000	0.0994475 	520.000000	0.0999067 	520.000000	0.0994148 	520.000000	0.0994282 	520.000000	1.9353e-05	
540.000000	0.0979022 	540.000000	0.0978556 	540.000000	0.0983795 	540.000000	0.0978903 	540.000000	0.0978369 	540.000000	1.86848e-05	
560.000000	0.0964165 	560.000000	0.0963844 	560.000000	0.0969694 	560.000000	0.0964826 	560.000000	0.0963663 	560.000000	1.80626e-05	
580.000000	0.0950368 	580.000000	0.0950217 	580.000000	0.095663  	580.000000	0.0951797 	580.000000	0.0950042 	580.000000	1.74818e-05	
600.000000	0.093753  	600.000000	0.0937569 	600.000000	0.0944488 	600.000000	0.0939713 	600.000000	0.09374   	600.000000	1.69384e-05	
620.000000	0.0925562 	620.000000	0.092581  	620.000000	0.09332   	620.000000	0.0928481 	620.000000	0.0925645 	620.000000	1.64287e-05	
640.000000	0.0914386 	640.000000	0.0914856 	640.000000	0.0922718 	640.000000	0.0918023 	640.000000	0.0914697 	640.000000	1.59498e-05	
660.000000	0.0903935 	660.000000	0.0904638 	660.000000	0.0912951 	660.000000	0.0908268 	660.000000	0.0904483 	660.000000	1.54989e-05	
680.000000	0.0894148 	680.000000	0.0895093 	680.000000	0.0903819 	680.000000	0.0899154 	680.000000	0.0894942 	680.000000	1.50736e-05	
700.000000	0.088497  	700.000000	0.0886163 	700.000000	0.0895278 	700.000000	0.0890627 	700.000000	0.0886016 	700.000000	1.46717e-05	
720.000000	0.0876353 	720.000000	0.0877799 	720.000000	0.0887279 	720.000000	0.0882636 	720.000000	0.0877656 	720.000000	1.42913e-05	
740.000000	0.0868255 	740.000000	0.0869956 	740.000000	0.0879757 	740.000000	0.0875139 	740.000000	0.0869817 	740.000000	1.39308e-05	
760.000000	0.0860635 	760.000000	0.0862594 	760.000000	0.0872665 	760.000000	0.0868095 	760.000000	0.0862459 	760.000000	1.35886e-05	
780.000000	0.085346  	780.000000	0.0855678 	780.000000	0.0865992 	780.000000	0.0861471 	780.000000	0.0855545 	780.000000	1.32633e-05	
800.000000	0.0846698 	800.000000	0.0849174 	800.000000	0.0859728 	800.000000	0.0855233 	800.000000	0.0849044 	800.000000	1.29538e-05	
820.000000	0.0840319 	820.000000	0.0843053 	820.000000	0.0853841 	820.000000	0.0849354 	820.000000	0.0842926 	820.000000	1.26587e-05	
840.000000	0.0834299 	840.000000	0.0837289 	840.000000	0.0848288 	840.000000	0.0843807 	840.000000	0.0837165 	840.000000	1.23773e-05	
860.000000	0.0828614 	860.000000	0.0831856 	860.000000	0.0843039 	860.000000	0.0838569 	860.000000	0.0831735 	860.000000	1.21085e-05	
880.000000	0.0823241 	880.000000	0.0826734 	880.000000	0.0838076 	880.000000	0.0833618 	880.000000	0.0826615 	880.000000	1.18514e-05	
900.000000	0.0818161 	900.000000	0.0821901 	900.000000	0.0833385 	900.000000	0.0828934 	900.000000	0.0821785 	900.000000	1.16054e-05	
920.000000	0.0813356 	920.000000	0.081734  	920.000000	0.0828947 	920.000000	0.0824501 	920.000000	0.0817226 	920.000000	1.13697e-05	
940.000000	0.080881  	940.000000	0.0813033 	940.000000	0.0824739 	940.000000	0.0820301 	940.000000	0.0812921 	940.000000	1.11437e-05	
960.000000	0.0804507 	960.000000	0.0808965 	960.000000	0.082074  	960.000000	0.0816319 	960.000000	0.0808855 	960.000000	1.09268e-05	
980.000000	0.0800434 	980.000000	0.0805121 	980.000000	0.0816935 	980.000000	0.0812542 	980.000000	0.0805014 	980.000000	1.07185e-05	
1000.000000	0.0796576 	1000.000000	0.0801489 	1000.000000	0.0813319 	1000.000000	0.0808957 	1000.000000	0.0801384 	1000.000000	1.05181e-05	
1020.000000	0.0792923 	1020.000000	0.0798056 	1020.000000	0.0809886 	1020.000000	0.0805552 	1020.000000	0.0797953 	1020.000000	1.03254e-05	
1040.000000	0.0789462 	1040.000000	0.0794811 	1040.000000	0.0806632 	1040.000000	0.0802317 	1040.000000	0.079471  	1040.000000	1.01398e-05	
1060.000000	0.0786185 	1060.000000	0.0791744 	1060.000000	0.0803547 	1060.000000	0.0799241 	1060.000000	0.0791644 	1060.000000	9.96098e-06	
1080.000000	0.0783081 	1080.000000	0.0788844 	1080.000000	0.0800617 	1080.000000	0.0796316 	1080.000000	0.0788747 	1080.000000	9.78855e-06	
