Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
640.000000	0.00201449	640.000000	0.00507851	640.000000	0.00510027	640.000000	0.00509603	640.000000	0.00507661	640.000000	1.8983e-06	
660.000000	0.00199208	660.000000	0.00502177	660.000000	0.00504603	660.000000	0.00504187	660.000000	0.00501992	660.000000	1.84437e-06	
680.000000	0.00197111	680.000000	0.00496876	680.000000	0.00499533	680.000000	0.00499126	680.000000	0.00496697	680.000000	1.79351e-06	
700.000000	0.00195146	700.000000	0.00491917	700.000000	0.00494801	700.000000	0.00494391	700.000000	0.00491743	700.000000	1.74545e-06	
720.000000	0.00193302	720.000000	0.00487273	720.000000	0.00490382	720.000000	0.00489954	720.000000	0.00487103	720.000000	1.69999e-06	
740.000000	0.0019157 	740.000000	0.00482918	740.000000	0.00486233	740.000000	0.0048579 	740.000000	0.00482752	740.000000	1.65689e-06	
760.000000	0.00189942	760.000000	0.0047883 	760.000000	0.00482321	760.000000	0.00481879	760.000000	0.00478668	760.000000	1.616e-06 	
780.000000	0.0018841 	780.000000	0.00474989	780.000000	0.00478635	780.000000	0.00478201	780.000000	0.00474831	780.000000	1.57713e-06	
800.000000	0.00186968	800.000000	0.00471377	800.000000	0.00475165	800.000000	0.00474737	800.000000	0.00471223	800.000000	1.54014e-06	
820.000000	0.00185609	820.000000	0.00467978	820.000000	0.00471896	820.000000	0.00471472	820.000000	0.00467828	820.000000	1.5049e-06	
840.000000	0.00184327	840.000000	0.00464777	840.000000	0.00468813	840.000000	0.00468392	840.000000	0.0046463 	840.000000	1.47128e-06	
860.000000	0.00183118	860.000000	0.0046176 	860.000000	0.00465901	860.000000	0.00465483	860.000000	0.00461617	860.000000	1.43917e-06	
880.000000	0.00181977	880.000000	0.00458916	880.000000	0.00463148	880.000000	0.00462734	880.000000	0.00458775	880.000000	1.40848e-06	
900.000000	0.001809  	900.000000	0.00456232	900.000000	0.00460544	900.000000	0.00460133	900.000000	0.00456094	900.000000	1.3791e-06	
920.000000	0.00179882	920.000000	0.00453699	920.000000	0.00458079	920.000000	0.00457671	920.000000	0.00453564	920.000000	1.35096e-06	
940.000000	0.0017892 	940.000000	0.00451307	940.000000	0.00455744	940.000000	0.00455339	940.000000	0.00451175	940.000000	1.32398e-06	
960.000000	0.00178011	960.000000	0.00449048	960.000000	0.0045353 	960.000000	0.00453128	960.000000	0.00448918	960.000000	1.29809e-06	
980.000000	0.00177152	980.000000	0.00446914	980.000000	0.0045143 	980.000000	0.0045103 	980.000000	0.00446786	980.000000	1.27322e-06	
1000.000000	0.00176339	1000.000000	0.00444896	1000.000000	0.00449436	1000.000000	0.00449039	1000.000000	0.00444772	1000.000000	1.24931e-06	
1020.000000	0.00175571	1020.000000	0.0044299 	1020.000000	0.00447543	1020.000000	0.00447148	1020.000000	0.00442867	1020.000000	1.22631e-06	
1040.000000	0.00174845	1040.000000	0.00441188	1040.000000	0.00445744	1040.000000	0.00445352	1040.000000	0.00441067	1040.000000	1.20417e-06	
1060.000000	0.00174159	1060.000000	0.00439484	1060.000000	0.00444033	1060.000000	0.00443644	1060.000000	0.00439366	1060.000000	1.18283e-06	
1080.000000	0.0017351 	1080.000000	0.00437874	1080.000000	0.00442406	1080.000000	0.00442019	1080.000000	0.00437758	1080.000000	1.16226e-06	
1100.000000	0.00172897	1100.000000	0.00436352	1100.000000	0.00440858	1100.000000	0.00440473	1100.000000	0.00436238	1100.000000	1.14242e-06	
1120.000000	0.00172318	1120.000000	0.00434914	1120.000000	0.00439385	1120.000000	0.00439001	1120.000000	0.00434801	1120.000000	1.12326e-06	
1140.000000	0.00171771	1140.000000	0.00433554	1140.000000	0.00437982	1140.000000	0.004376  	1140.000000	0.00433444	1140.000000	1.10475e-06	
1160.000000	0.00171255	1160.000000	0.00432271	1160.000000	0.00436645	1160.000000	0.00436264	1160.000000	0.00432162	1160.000000	1.08686e-06	
