Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1080.000000	0.156461  	1080.000000	0.15763   	1080.000000	0.159983  	1080.000000	0.159123  	1080.000000	0.157593  	1080.000000	3.74895e-05	
1100.000000	0.155873  	1100.000000	0.157082  	1100.000000	0.159425  	1100.000000	0.158567  	1100.000000	0.157046  	1100.000000	3.68541e-05	
1120.000000	0.155317  	1120.000000	0.156565  	1120.000000	0.158895  	1120.000000	0.158037  	1120.000000	0.156528  	1120.000000	3.62407e-05	
1140.000000	0.154791  	1140.000000	0.156075  	1140.000000	0.158389  	1140.000000	0.157532  	1140.000000	0.15604   	1140.000000	3.5648e-05	
1160.000000	0.154292  	1160.000000	0.155613  	1160.000000	0.157907  	1160.000000	0.157052  	1160.000000	0.155578  	1160.000000	3.50749e-05	
1180.000000	0.153821  	1180.000000	0.155177  	1180.000000	0.157448  	1180.000000	0.156594  	1180.000000	0.155142  	1180.000000	3.45207e-05	
1200.000000	0.153375  	1200.000000	0.154765  	1200.000000	0.15701   	1200.000000	0.156157  	1200.000000	0.154731  	1200.000000	3.39842e-05	
1220.000000	0.152953  	1220.000000	0.154376  	1220.000000	0.156593  	1220.000000	0.155741  	1220.000000	0.154343  	1220.000000	3.34647e-05	
1240.000000	0.152555  	1240.000000	0.15401   	1240.000000	0.156196  	1240.000000	0.155344  	1240.000000	0.153977  	1240.000000	3.29613e-05	
1260.000000	0.152179  	1260.000000	0.153665  	1260.000000	0.155816  	1260.000000	0.154965  	1260.000000	0.153632  	1260.000000	3.24733e-05	
1280.000000	0.151824  	1280.000000	0.15334   	1280.000000	0.155454  	1280.000000	0.154603  	1280.000000	0.153308  	1280.000000	3.20001e-05	
1300.000000	0.15149   	1300.000000	0.153034  	1300.000000	0.155107  	1300.000000	0.154258  	1300.000000	0.153002  	1300.000000	3.15409e-05	
1320.000000	0.151175  	1320.000000	0.152747  	1320.000000	0.154776  	1320.000000	0.153929  	1320.000000	0.152715  	1320.000000	3.10951e-05	
