Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1320.000000	0.081798  	1320.000000	0.0824983 	1320.000000	0.0818349 	1320.000000	0.0813355 	1320.000000	0.0824864 	1320.000000	1.18602e-05	
1340.000000	0.081649  	1340.000000	0.0823505 	1340.000000	0.0816583 	1340.000000	0.0811605 	1340.000000	0.0823388 	1340.000000	1.16951e-05	
1360.000000	0.0815095 	1360.000000	0.0822113 	1360.000000	0.081489  	1360.000000	0.080993  	1360.000000	0.0821997 	1360.000000	1.15347e-05	
1380.000000	0.0813792 	1380.000000	0.0820804 	1380.000000	0.0813268 	1380.000000	0.0808328 	1380.000000	0.082069  	1380.000000	1.13787e-05	
1400.000000	0.0812577 	1400.000000	0.0819574 	1400.000000	0.0811717 	1400.000000	0.0806794 	1400.000000	0.0819462 	1400.000000	1.12271e-05	
1420.000000	0.0811446 	1420.000000	0.081842  	1420.000000	0.0810232 	1420.000000	0.0805326 	1420.000000	0.0818309 	1420.000000	1.10796e-05	
1440.000000	0.0810397 	1440.000000	0.0817339 	1440.000000	0.0808813 	1440.000000	0.0803921 	1440.000000	0.0817229 	1440.000000	1.0936e-05	
1460.000000	0.0809427 	1460.000000	0.0816327 	1460.000000	0.0807458 	1460.000000	0.0802575 	1460.000000	0.0816219 	1460.000000	1.07963e-05	
1480.000000	0.0808531 	1480.000000	0.0815383 	1480.000000	0.0806162 	1480.000000	0.0801287 	1480.000000	0.0815277 	1480.000000	1.06601e-05	
1500.000000	0.0807708 	1500.000000	0.0814503 	1500.000000	0.0804924 	1500.000000	0.0800054 	1500.000000	0.0814398 	1500.000000	1.05275e-05	
1520.000000	0.0806955 	1520.000000	0.0813685 	1520.000000	0.0803739 	1520.000000	0.0798872 	1520.000000	0.0813581 	1520.000000	1.03983e-05	
1540.000000	0.080627  	1540.000000	0.0812927 	1540.000000	0.0802606 	1540.000000	0.0797741 	1540.000000	0.0812824 	1540.000000	1.02722e-05	
1560.000000	0.0805649 	1560.000000	0.0812226 	1560.000000	0.0801521 	1560.000000	0.0796658 	1560.000000	0.0812124 	1560.000000	1.01493e-05	
1580.000000	0.0805092 	1580.000000	0.0811579 	1580.000000	0.0800483 	1580.000000	0.0795621 	1580.000000	0.0811479 	1580.000000	1.00294e-05	
1600.000000	0.0804594 	1600.000000	0.0810986 	1600.000000	0.0799488 	1600.000000	0.0794628 	1600.000000	0.0810887 	1600.000000	9.91242e-06	
1620.000000	0.0804156 	1620.000000	0.0810445 	1620.000000	0.0798535 	1620.000000	0.0793677 	1620.000000	0.0810347 	1620.000000	9.79819e-06	
1640.000000	0.0803774 	1640.000000	0.0809952 	1640.000000	0.0797622 	1640.000000	0.0792767 	1640.000000	0.0809855 	1640.000000	9.68665e-06	
1660.000000	0.0803446 	1660.000000	0.0809507 	1660.000000	0.0796748 	1660.000000	0.0791895 	1660.000000	0.0809411 	1660.000000	9.57771e-06	
1680.000000	0.0803172 	1680.000000	0.0809107 	1680.000000	0.0795911 	1680.000000	0.0791061 	1680.000000	0.0809013 	1680.000000	9.47127e-06	
1700.000000	0.0802949 	1700.000000	0.0808752 	1700.000000	0.0795109 	1700.000000	0.0790262 	1700.000000	0.0808659 	1700.000000	9.36724e-06	
1750.000000	0.0802604 	1750.000000	0.0808048 	1750.000000	0.0793252 	1750.000000	0.0788413 	1750.000000	0.0807957 	1750.000000	9.11721e-06	
1800.000000	0.0802546 	1800.000000	0.0807589 	1800.000000	0.0791589 	1800.000000	0.0786759 	1800.000000	0.0807501 	1800.000000	8.88059e-06	
1850.000000	0.0802753 	1850.000000	0.0807356 	1850.000000	0.0790104 	1850.000000	0.0785282 	1850.000000	0.0807269 	1850.000000	8.65631e-06	
1900.000000	0.0803207 	1900.000000	0.080733  	1900.000000	0.0788778 	1900.000000	0.0783965 	1900.000000	0.0807245 	1900.000000	8.44343e-06	
1950.000000	0.080389  	1950.000000	0.0807495 	1950.000000	0.0787598 	1950.000000	0.0782794 	1950.000000	0.0807413 	1950.000000	8.24109e-06	
2000.000000	0.0804787 	2000.000000	0.0807838 	2000.000000	0.0786551 	2000.000000	0.0781757 	2000.000000	0.0807758 	2000.000000	8.04852e-06	
2100.000000	0.0807167 	2100.000000	0.0809006 	2100.000000	0.0784807 	2100.000000	0.0780039 	2100.000000	0.0808929 	2100.000000	7.68995e-06	
2200.000000	0.0810251 	2200.000000	0.0810744 	2200.000000	0.0783471 	2200.000000	0.077873  	2200.000000	0.081067  	2200.000000	7.36288e-06	
2300.000000	0.0813957 	2300.000000	0.0812977 	2300.000000	0.0782485 	2300.000000	0.0777768 	2300.000000	0.0812906 	2300.000000	7.0633e-06	
2400.000000	0.0818218 	2400.000000	0.0815642 	2400.000000	0.0781798 	2400.000000	0.0777098 	2400.000000	0.0815575 	2400.000000	6.78784e-06	
2500.000000	0.0822974 	2500.000000	0.0818689 	2500.000000	0.0781367 	2500.000000	0.0776676 	2500.000000	0.0818624 	2500.000000	6.53369e-06	
2600.000000	0.0828179 	2600.000000	0.0822073 	2600.000000	0.0781152 	2600.000000	0.0776468 	2600.000000	0.082201  	2600.000000	6.29842e-06	
2700.000000	0.0833788 	2700.000000	0.0825755 	2700.000000	0.0781122 	2700.000000	0.0776441 	2700.000000	0.0825694 	2700.000000	6.08001e-06	
2800.000000	0.0839767 	2800.000000	0.0829703 	2800.000000	0.0781247 	2800.000000	0.077657  	2800.000000	0.0829645 	2800.000000	5.87667e-06	
2900.000000	0.0846083 	2900.000000	0.083389  	2900.000000	0.0781507 	2900.000000	0.0776834 	2900.000000	0.0833833 	2900.000000	5.68689e-06	
3000.000000	0.0852709 	3000.000000	0.0838291 	3000.000000	0.0781882 	3000.000000	0.0777213 	3000.000000	0.0838236 	3000.000000	5.50933e-06	
3200.000000	0.0866799 	3200.000000	0.0847654 	3200.000000	0.0782915 	3200.000000	0.0778256 	3200.000000	0.0847602 	3200.000000	5.18644e-06	
3400.000000	0.0881878 	3400.000000	0.085765  	3400.000000	0.0784246 	3400.000000	0.0779599 	3400.000000	0.0857601 	3400.000000	4.9003e-06	
3600.000000	0.0897819 	3600.000000	0.0868172 	3600.000000	0.0785801 	3600.000000	0.0781165 	3600.000000	0.0868126 	3600.000000	4.64494e-06	
3800.000000	0.0914522 	3800.000000	0.0879133 	3800.000000	0.0787522 	3800.000000	0.0782897 	3800.000000	0.0879089 	3800.000000	4.41559e-06	
4000.000000	0.0931908 	4000.000000	0.0890464 	4000.000000	0.0789365 	4000.000000	0.0784751 	4000.000000	0.0890422 	4000.000000	4.20844e-06	
4200.000000	0.094991  	4200.000000	0.0902109 	4200.000000	0.0791298 	4200.000000	0.0786693 	4200.000000	0.0902069 	4200.000000	4.02039e-06	
4400.000000	0.0968474 	4400.000000	0.0914023 	4400.000000	0.0793294 	4400.000000	0.0788698 	4400.000000	0.0913984 	4400.000000	3.84888e-06	
4600.000000	0.0987556 	4600.000000	0.0926168 	4600.000000	0.0795334 	4600.000000	0.0790746 	4600.000000	0.0926131 	4600.000000	3.69181e-06	
4800.000000	0.100712  	4800.000000	0.0938512 	4800.000000	0.07974   	4800.000000	0.079282  	4800.000000	0.0938477 	4800.000000	3.54741e-06	
5000.000000	0.102712  	5000.000000	0.0951031 	5000.000000	0.0799482 	5000.000000	0.0794909 	5000.000000	0.0950997 	5000.000000	3.41419e-06	
5250.000000	0.105272  	5250.000000	0.0966889 	5250.000000	0.080209  	5250.000000	0.0797525 	5250.000000	0.0966856 	5250.000000	3.26149e-06	
5500.000000	0.107893  	5500.000000	0.0982948 	5500.000000	0.0804691 	5500.000000	0.0800134 	5500.000000	0.0982917 	5500.000000	3.12223e-06	
6000.000000	0.113305  	6000.000000	0.101555  	6000.000000	0.0809833 	6000.000000	0.0805289 	6000.000000	0.101553  	6000.000000	2.87745e-06	
6500.000000	0.118924  	6500.000000	0.104867  	6500.000000	0.0814852 	6500.000000	0.0810318 	6500.000000	0.104864  	6500.000000	2.6692e-06	
7000.000000	0.124733  	7000.000000	0.108216  	7000.000000	0.0819717 	7000.000000	0.0815193 	7000.000000	0.108213  	7000.000000	2.4898e-06	
7500.000000	0.130721  	7500.000000	0.111593  	7500.000000	0.0824402 	7500.000000	0.0819901 	7500.000000	0.111591  	7500.000000	2.33359e-06	
8000.000000	0.136878  	8000.000000	0.114992  	8000.000000	0.0828926 	8000.000000	0.0824437 	8000.000000	0.114989  	8000.000000	2.19631e-06	
8500.000000	0.143197  	8500.000000	0.118407  	8500.000000	0.0833294 	8500.000000	0.0828804 	8500.000000	0.118405  	8500.000000	2.0747e-06	
9000.000000	0.149671  	9000.000000	0.121834  	9000.000000	0.0837498 	9000.000000	0.0833005 	9000.000000	0.121832  	9000.000000	1.96619e-06	
9500.000000	0.156298  	9500.000000	0.125271  	9500.000000	0.0841528 	9500.000000	0.0837049 	9500.000000	0.125269  	9500.000000	1.86875e-06	
10000.000000	0.163073  	10000.000000	0.128714  	10000.000000	0.0845392 	10000.000000	0.0840941 	10000.000000	0.128712  	10000.000000	1.78077e-06	
11000.000000	0.177058  	11000.000000	0.135614  	11000.000000	0.0852711 	11000.000000	0.0848304 	11000.000000	0.135613  	11000.000000	1.62809e-06	
12000.000000	0.191609  	12000.000000	0.142524  	12000.000000	0.0859563 	12000.000000	0.0855154 	12000.000000	0.142522  	12000.000000	1.50012e-06	
13000.000000	0.206714  	13000.000000	0.149435  	13000.000000	0.0865952 	13000.000000	0.0861548 	13000.000000	0.149434  	13000.000000	1.39127e-06	
14000.000000	0.222366  	14000.000000	0.156344  	14000.000000	0.0871905 	14000.000000	0.0867534 	14000.000000	0.156343  	14000.000000	1.29752e-06	
15000.000000	0.23856   	15000.000000	0.163248  	15000.000000	0.0877473 	15000.000000	0.0873158 	15000.000000	0.163247  	15000.000000	1.21591e-06	
16000.000000	0.255293  	16000.000000	0.170143  	16000.000000	0.0882718 	16000.000000	0.0878455 	16000.000000	0.170142  	16000.000000	1.1442e-06	
17000.000000	0.272563  	17000.000000	0.17703   	17000.000000	0.0887679 	17000.000000	0.088346  	17000.000000	0.177028  	17000.000000	1.08069e-06	
18000.000000	0.290369  	18000.000000	0.183906  	18000.000000	0.0892389 	18000.000000	0.0888201 	18000.000000	0.183905  	18000.000000	1.02402e-06	
19000.000000	0.30871   	19000.000000	0.190771  	19000.000000	0.0896871 	19000.000000	0.0892702 	19000.000000	0.19077   	19000.000000	9.73152e-07	
20000.000000	0.327587  	20000.000000	0.197626  	20000.000000	0.0901144 	20000.000000	0.0896986 	20000.000000	0.197625  	20000.000000	9.2722e-07	
21000.000000	0.347001  	21000.000000	0.204469  	21000.000000	0.0905212 	21000.000000	0.0901071 	21000.000000	0.204468  	21000.000000	8.85536e-07	
22000.000000	0.366952  	22000.000000	0.2113    	22000.000000	0.0909067 	22000.000000	0.0904974 	22000.000000	0.2113    	22000.000000	8.47532e-07	
23000.000000	0.387443  	23000.000000	0.218121  	23000.000000	0.0912757 	23000.000000	0.090871  	23000.000000	0.21812   	23000.000000	8.12737e-07	
24000.000000	0.408474  	24000.000000	0.22493   	24000.000000	0.09163   	24000.000000	0.0912292 	24000.000000	0.22493   	24000.000000	7.80758e-07	
25000.000000	0.430047  	25000.000000	0.231729  	25000.000000	0.0919697 	25000.000000	0.0915732 	25000.000000	0.231728  	25000.000000	7.51263e-07	
26000.000000	0.452166  	26000.000000	0.238516  	26000.000000	0.0922964 	26000.000000	0.091904  	26000.000000	0.238515  	26000.000000	7.23972e-07	
27000.000000	0.47483   	27000.000000	0.245293  	27000.000000	0.0926111 	27000.000000	0.0922225 	27000.000000	0.245292  	27000.000000	6.98644e-07	
28000.000000	0.498044  	28000.000000	0.252059  	28000.000000	0.0929144 	28000.000000	0.0925297 	28000.000000	0.252058  	28000.000000	6.75072e-07	
29000.000000	0.521808  	29000.000000	0.258815  	29000.000000	0.0932066 	29000.000000	0.0928262 	29000.000000	0.258814  	29000.000000	6.5308e-07	
30000.000000	0.546126  	30000.000000	0.265561  	30000.000000	0.0934885 	30000.000000	0.0931127 	30000.000000	0.26556   	30000.000000	6.32512e-07	
32000.000000	0.596434  	32000.000000	0.279023  	32000.000000	0.0940245 	32000.000000	0.0936585 	32000.000000	0.279022  	32000.000000	5.95124e-07	
34000.000000	0.648987  	34000.000000	0.292447  	34000.000000	0.094527  	34000.000000	0.0941713 	34000.000000	0.292447  	34000.000000	5.62012e-07	
36000.000000	0.703808  	36000.000000	0.305836  	36000.000000	0.0949986 	36000.000000	0.0946548 	36000.000000	0.305835  	36000.000000	5.32476e-07	
38000.000000	0.76092   	38000.000000	0.31919   	38000.000000	0.0954422 	38000.000000	0.0951121 	38000.000000	0.319189  	38000.000000	5.05963e-07	
40000.000000	0.820345  	40000.000000	0.33251   	40000.000000	0.0958612 	40000.000000	0.0955458 	40000.000000	0.33251   	40000.000000	4.82028e-07	
42000.000000	0.882107  	42000.000000	0.3458    	42000.000000	0.096259  	42000.000000	0.0959583 	42000.000000	0.345799  	42000.000000	4.60309e-07	
44000.000000	0.946232  	44000.000000	0.359059  	44000.000000	0.0966381 	44000.000000	0.0963514 	44000.000000	0.359058  	44000.000000	4.4051e-07	
46000.000000	1.01274   	46000.000000	0.372289  	46000.000000	0.0970004 	46000.000000	0.0967268 	46000.000000	0.372288  	46000.000000	4.22384e-07	
48000.000000	1.08167   	48000.000000	0.38549   	48000.000000	0.0973471 	48000.000000	0.0970861 	48000.000000	0.38549   	48000.000000	4.05727e-07	
50000.000000	1.15303   	50000.000000	0.398666  	50000.000000	0.097678  	50000.000000	0.0974306 	50000.000000	0.398665  	50000.000000	3.90366e-07	
